Ad ID ,Category ,Locations ,Posted ,Size(m2),Bedroom,Bathroom,Link,Title,Price,Post Description,Sub Location,Bedrooms,Bathrooms,Floor
9663018,Condo for Sale,Phnom Penh,06-Jul-23,50,,,https://www.khmer24.com/en/property/ud83cudfe1-%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9A%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80%E1%9E%93%E1%9E%94%E1%9E%84%E1%9E%8F%E1%9E%9A%E1%9E%94%E1%9E%80-adid-9663018.html,🏡 ខុនដូរសម្រាប់លក់នៅបឹងត្របែក ,"$58,000","ID: PERCENTAGE0154_12CM01

🏡 ខុនដូរសម្រាប់លក់នៅបឹងត្របែក / Condo for sale at Boeung Trabek

• ទីតាំង៖ សង្កាត់បឹងត្របែក ខណ្ឌចំការមន​ រាជធានីភ្នំពេញ

• តម្លៃចរចា | Asking Price: $58,000

• ស្ថិតនៅជាន់ទី7 | Floor 7

• ទំហំបន្ទប់ | Room size: 50m²

• បន្ទប់គេង | Bedroom: 1

• បន្ទប់ទឹក | Bathroom: 1

• ឯកសារត្រឹមបុរី

• មានចំណូលស្រាប់

📞សម្រាប់ព័ត៌មានបន្ថែម៖ 010/
069989xxx 
ចុចដើម្បីតេ/Click To Call
 (Smart), 085/
099989xxx 
ចុចដើម្បីតេ/Click To Call
 (Mobitel), 
0316989xxx 
ចុចដើម្បីតេ/Click To Call
, 
0889890xxx 
ចុចដើម្បីតេ/Click To Call
 (Metfone)

*តេឡេក្រាម: 085/
099989xxx 
ចុចដើម្បីតេ/Click To Call

សូមអរគុណ!",Chamkar Mon,1.0,1.0,7.0
9663966,Condo for Sale,Phnom Penh,07-Jul-23,35,,,https://www.khmer24.com/en/property/fully-furnished-m-residence-condo-adid-9663966.html,Fully Furnished M Residence Condo ,"$120,000","𝐌 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐜𝐞 𝐁𝐊𝐊𝟏 𝐅𝐨𝐫 𝐒𝐚𝐥𝐞 !!!

$𝟏𝟐𝟎,𝟎𝟎𝟎 | 𝟏𝟔𝐭𝐡 𝐅𝐥𝐨𝐨𝐫 | 𝐅𝐮𝐥𝐥𝐲 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝

𝐋𝐨𝐜𝐚𝐭𝐞𝐝 𝐢𝐧 𝐁𝐊𝐊𝟏 𝐚𝐫𝐞𝐚



- One room with gross size 35sqm, and net size 25sqm. 

- Fully Furnished

- on 16th Floor

- Free hold / Private ownership

- Ready to Move-in



📍Fitness Gym, Swimming pool, Lift, and Car parking…

📍 5 minutes from AEON mall Phnom Penh

📍 In premium area (BKK1) surrounding by restaurant, coffer shop, international school, bank etc..



☎️More info please:

- Call : (855) 99 666 722

- Telegram: https://t.me/bora_century21",Sen Sok,,,16.0
9666013,Condo for Sale,Phnom Penh,06-Jul-23,66,,,https://www.khmer24.com/en/property/condo-bali-2004-adid-9666013.html,Condo Bali 2004 ,"$65,000","Bali Resort 2004 

សំរាប់លក់ 

ទំហំ: 66m² 

តំលៃ: 65,000$/unit (ចរចារបាន) 

មានចំនួន 2unit (តំលៃក្នុង 1unit) 

អាចទំលាយបញ្ចូលគ្នាបាន

ជាន់ទី 6 

https://maps.app.goo.gl/yh8bdUeddmyRk5M76",,,,6.0
9666025,Condo for Sale,Phnom Penh,06-Jul-23,45,,,https://www.khmer24.com/en/property/condo-at-diamond-twin-tower-adid-9666025.html,Condo at Diamond twin tower,"$120,000","Diamond twin tower at Koh pich for sell

size : 45m² 

Floors 18

1 BED ROOM 

Sell price 120000$

 Rent price 700$ per month 

Full furniture 

Facing to the river and norea island



https://maps.app.goo.gl/cuZTESfG6b3ycEZH9",,,,
9666028,Condo for Sale,Phnom Penh,06-Jul-23,127,,,https://www.khmer24.com/en/property/3beedroom-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%91%E1%9E%95%E1%9E%9F%E1%9E%9A-adid-9666028.html,3beedroom តម្លៃក្រោមទីផ្សារ,"$328,999","🧲 Five Star Condo 🧲

……..Chrouy chongva City ….

🪶 Unit:A

🪶 Floor: high floor 

🪶 Room:

🪶 Size: 127m2

🪶 Type : 3 Bedroom

🏝️ View: Riverside and kohpish and city’s 

💰 Special Price: $ 31x,xxx 💰

Payment Terms 

—————————————————

- Booking $ 1000

-7days~10days SPA 30% Installments 24months

- Free IPhone 14Pro Max

20% Handover



👉🏻 Please Contact :

☎️ : 
078423xxx 
ចុចដើម្បីតេ/Click To Call
/
0962329xxx 
ចុចដើម្បីតេ/Click To Call

Telegram:

https://t.me/LuxuryCondo289",,3.0,,
9666063,Condo for Sale,Phnom Penh,07-Jul-23,88,,,https://www.khmer24.com/en/property/special-price-for-sale-in-bkk3-adid-9666063.html,Special price for sale in BKK3,"$85,000","Condo For Sale 【賃貸コンドミニアム】

Fully furnished with gym & pool on rooftop.



Price: $85,000

Property Code: Pro- 2023-014

https://t.me/bongpheak90



2Bed. 2Bath. 7Floor

Location: Boeng Keng Kong 3

5mins drive toul tom pong market

10mins drive Aeon Mall Phnom Penh

10mins walk coffee, restaurant, bank etc..



2 Bedrooms

2 Bathrooms

1 Livingroom

1 Kitchen

1 Balcony

Facilities: Gym and Swimming Pool,

Parking Space, Elevators.



[Contact Us]

📞 +
8558657xxx 
ចុចដើម្បីតេ/Click To Call
8 / 77 939 073",Sen Sok,2.0,2.0,
8913746,Condo for Sale,Phnom Penh,07-Jul-23,29,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A-%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%87%E1%9E%9B-adid-8913746.html,ខុនដូ សម្រាប់ជួល,$320,"English Below)

🏠ខុនដូ The Vincent(ជាន់ទី13) កាន់តែ​សោរចូលនៅភ្លាមសម្រាប់ជួល/លក់​ ជិតសកលវិទ្យាល័យ ន័រតុន 

* តម្លៃ ប្រអប់​សារ

* ទំហំ (Net Size) ៖ 29ម៉ែត្រការ៉េ (ជាន់ទី13) មានវេរ៉ងដា​

* បន្ទប់គេង 1 និងបន្ទប់ទឹក1

* អគារបែរទៅទិស៖ កើត

*​ បន្ទប់​ប៉ែក​ខាងត្បូងមានវេរ៉ងដាអាចមេីលឃេីញទេសភាស្អាត

* ផ្ដល់ជូនសម្ភារៈដូចជា៖ ម៉ាស៊ីនត្រជាក់1, ម៉ាស៊ីនបោកខោអាវ1, ទូទឹកកក1, គ្រែ&ពូក,ទូចង្រ្កាន​ ចង្រ្កាន​ទំនេីប​,​ ទូស្បែកជេីង​, តុបាយ&កៅអី និង វាំងនន…..,

🚩ទីតាំង៖ ជិតសកលវិទ្យាល័យ ន័រតុន 

👉សម្រាប់ព័ត៌មានបន្ថែមសូមទូរស័ព្ទមកលេខ៖

📲
012583xxx 
ចុចដើម្បីតេ/Click To Call

------------------------------

🏠The Vincent Condo (13floors) just get the keys you can feel fresh for rent located near Norton University Chroy Chongva

* Rental Fee: Inbox( can be negotiate)

* Net size: 29m2 (13Floors)have balcony 

* Studios Room

* Facing: East ( Veranda facing south)

* Materials Offer: Air-Conditioner, Refrigerator, Washing Machine, bed mattress (5 stars), tea table, table, leisure chair, kitchen full sets, …..

* It is nice place for living, security and good environment

* For more detail please contact to:

📲
012583xxx 
ចុចដើម្បីតេ/Click To Call",,1.0,1.0,
9169971,Condo for Sale,Phnom Penh,21-Jun-23,127,,,https://www.khmer24.com/en/property/3beedroom-%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%94%E1%9E%9A%E1%9E%98%E1%9E%9B%E1%9E%9F%E1%9E%93-adid-9169971.html,3beedroom តម្លៃប្រម៉ូលសិន,"$323,000","Five Star LA VISTA ONE Condo 



💥Special Price:$ 32X.XXX💥

🧣Floor: 26

🧣Size: 127m2

🧣Type : 3 Bedroom

✔️View: Riverside and kohpish and city’s 



💯 Payment Terms 

✔️Booking $ 1000

🔛 7days~10days SPA 30% ✔️Installments 24months

🔛  Free IPhone 14Pro Max

✔️ 20% Handover 

☎️ 
078423xxx 
ចុចដើម្បីតេ/Click To Call

☎️ 
0962329xxx 
ចុចដើម្បីតេ/Click To Call

Telegram:

👉🏻https://t.me/LuxuryCondo289",,3.0,,26.0
8913784,Condo for Sale,Phnom Penh,07-Jul-23,50,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A-%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%87%E1%9E%9B-adid-8913784.html,ខុនដូ សម្រាប់ជួល,$420,"English Below)

🏠ខុនដូ The Vincent(ជាន់ទី13) កាន់តែ​សោរចូលនៅភ្លាមសម្រាប់ជួល/លក់​ ជិតសកលវិទ្យាល័យ ន័រតុន 

* តម្លៃ ប្រអប់​សារ

* ទំហំ (Net Size) ៖ 50ឞ៉ែត្រការ៉េ (ជាន់ទី13) មានវេរ៉ងដា​

* បន្ទប់គេង 1 បន្ទប់ទទួលភ្ញៀវ 1  និងបន្ទប់ទឹក1

* អគារបែរទៅទិស៖ កើត

*​ បន្ទប់​ប៉ែក​ខាងត្បូងមានវេរ៉ងដាអាចមេីលឃេីញទេសភាស្អាត

* ផ្ដល់ជូនសម្ភារៈដូចជា៖ ម៉ាស៊ីនត្រជាក់1, ម៉ាស៊ីនបោកខោអាវ1, ទូទឹកកក1, គ្រែ&ពូក,ទូចង្រ្កាន​ ចង្រ្កាន​ទំនេីប​,​ ទូស្បែកជេីង​, តុបាយ&កៅអី និង វាំងនន…..,

🚩ទីតាំង៖ ជិតសកលវិទ្យាល័យ ន័រតុន 

👉សម្រាប់ព័ត៌មានបន្ថែមសូមទូរស័ព្ទមកលេខ៖

📲
012583xxx 
ចុចដើម្បីតេ/Click To Call

------------------------------

🏠The Vincent Condo (13floors) just get the keys you can feel fresh for rent located near Norton University Chroy Chongva

* Rental Fee: Inbox( can be negotiate)

* Net size: 50m2 (13Floors)have balcony 

* 1bed room

* Facing: East ( Veranda facing south)

* Materials Offer: Air-Conditioner, Refrigerator, Washing Machine, bed mattress (5 stars), tea table, table, leisure chair, kitchen full sets, …..

* It is nice place for living, security and good environment

* For more detail please contact to:

📲
012583xxx 
ចុចដើម្បីតេ/Click To Call",,1.0,1.0,
9510193,Condo for Sale,Phnom Penh,04-Jul-23,35,,,https://www.khmer24.com/en/property/orkide-condo-for-rent-and-sell-adid-9510193.html,Orkide Condo for Rent and Sell,"$64,000","- Orkide Condominium for rent and sell

- Rent fee $350 per month

- Sell Price $64,000

- Full furnitures

- type : studio room

- Size : 35.21 sqm net

- floor : 8

- location: street 2004 in front of CIA international school",,,,8.0
9667727,Condo for Sale,Phnom Penh,07-Jul-23,36,,,https://www.khmer24.com/en/property/condo-with-beautiful-view-good-location-next-to-the-bac-river-in-front-of-koh-pich-adid-9667727.html,"Condo with beautiful view, good location next to the Bac river, in front of Koh Pich","$65,000",🏙,,,,
9008219,Condo for Sale,Phnom Penh,07-Jul-23,44,,,https://www.khmer24.com/en/property/condo-for-rent-sale-adid-9008219.html,Condo for  Rent& Sale,$500,"-ខុនដូរផ្កាយប្រាំ សម្រាប់ជួល និងលក់ បែមុខទៅជើងនៅជាន់ទី16 នៃអាគារ The Penthouse Residence 

-មានទីតាំងលើផ្លូវមហាវិថីសុធារស ទល់មុខផ្សារអុីអន១ មាត់ទន្លេ (ជាទីតាំងល្អបំផុតសម្រាប់រស់នៅ)

-បន្ទប់បំពាក់គ្រឿងសង្ហារឹមរួចហើយ ប្រកបដោយបរិក្ខាទំនើបៗលំដាប់ផ្កាយ៥។

-អាគារមានកំពស់43ជាន់ ហើយមានអាងហែលទឹកដ៏ធំនៅជាន់ខាងលើ និងក្លឹបហាត់ប្រាណ អាហារដ្ឋានទំនើបៗ។

-បើបងប្អូនចាប់អារម្មណ៏ចង់ជួល ឬទិញអាចទាក់ទងខ្ញុំម្ចាស់ផ្ទាល់ 
085438xxx 
ចុចដើម្បីតេ/Click To Call
/
069767xxx 
ចុចដើម្បីតេ/Click To Call",,,,
9665695,Condo for Sale,Phnom Penh,06-Jul-23,60,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A-%E1%9E%8A%E1%9E%9F%E1%9E%8F%E1%9E%94%E1%9E%A1%E1%9E%9A%E1%9E%9F23-%E1%9E%87%E1%9E%93%E1%9E%919-%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%94%E1%9E%9A-%E1%9E%94%E1%9E%84%E1%9E%A0%E1%9E%8F%E1%9E%94%E1%9E%84%E1%9E%9F%E1%9E%93%E1%9E%9A-%E1%9E%82%E1%9E%98%E1%9E%9A%E1%9E%84polaris1-%E1%9E%8F%E1%9E%9A%E1%9E%9C%E1%9E%80%E1%9E%9A%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-adid-9665695.html,ខុនដូ ដឹស្តាប៉ូឡារីស23 (ជាន់ទី9) ក្នុងបុរី ប៉េងហួតបឹងស្នោរ គម្រោង(Polaris1) ត្រូវការលក់បន្ទាន់,"$78,000","(English Below)

🏠ខុនដូ ដឹស្តាប៉ូឡារីស23 (ជាន់ទី9) ក្នុងបុរី ប៉េងហួតបឹងស្នោរ គម្រោង(Polaris1) ត្រូវការលក់បន្ទាន់ខ្លាំង

* តម្លៃត្រឹមតែ៖ 78,000 ដុល្លារ​ (អាចចរចាបាន)

* តម្លៃនេះបូករួមទាំងការផ្ទេរកម្មសិទ្ធិប្លង់រឹងជូន

* ទំហំខុនដូ៖ 60 ម៉ែត្រការ៉េ

* បន្ទប់គេង 2 និង បន្ទប់ទឹក 2

* ខុនដូបែរទៅទិស៖ ត្បូង

* សម្ភារៈផ្ដល់ជូនមានដូចជា៖ ម៉ាស៊ីនត្រជាក់ 3គ្រឿង, វាំងនន, សាឡុង, ទូទឹកកក, តុបាយ, ទូខោអាវ 2,​​ ទូរទស្សន៍ និង គ្រែគេង 2ឈុត

🚩ទីតាំង៖ 7 នាទីពីស្ពានច្បារអំពៅ ខណ្ឌច្បារអំពៅ  

=> ការរស់នៅបែបស៊ីវិល័យ សុវត្ថិភាព ផាសុខភាព និង ពោរពេញទៅដោយគម្រោង ធំៗ ផ្សារ និង ខុនដូ

👉សម្រាប់ព័ត៌មានបន្ថែមសូមទូរស័ព្ទមកលេខ

📲 
011735xxx 
ចុចដើម្បីតេ/Click To Call

📲 
010245xxx 
ចុចដើម្បីតេ/Click To Call

------------------------------

🏠Condo The Star Polaris23 (9th floor) for sale located in Borey Penghuot Beung Snor(Polaris1)

* Price: $78,000 (Negotiable)

* Condo Size (Net): 60m2

* 2 Bedrooms and 2 Bathrooms

* Facing: South

* Materials Offer: 3 Air Conditioners, Curtain, Sofa, Fridge, Dining Table, Closets, TV and Beds

* Location: 7min from Chbar Ampov Bridge Khan Chbar Ampov

* It is nice place for living, security and good environment

* For more detail please contact to:

📲 
011735xxx 
ចុចដើម្បីតេ/Click To Call

📲 
010245xxx 
ចុចដើម្បីតេ/Click To Call

------------------------------",Pur Senchey,2.0,2.0,9.0
9669004,Condo for Sale,Phnom Penh,07-Jul-23,116,,,https://www.khmer24.com/en/property/uc88-tower-project-condo-for-sale-adid-9669004.html,UC88 Tower Project Condo for sale,"$85,000","UC88 Tower BKK1 𝐋𝐨𝐜𝐚𝐭𝐞𝐝 𝐁𝐊𝐊𝟏 𝐒𝐭.𝟑𝟐𝟐 

✔️ប្រមូសិន​ពិសេស​​មាន​ការ​បញ្ចុះ​តម្លៃ​រហូត​ដល់15%...

✔️ខុនដូ​កំពុងតែ​សាងសង់​បាន​រហូត​ដល់​95% 

✔️UC88 ជាគំរោង​ខុនដូ​ដែល​មាន​តម្លៃ​ល្អ​ជាងគេ​ក្នុង​តំបន់​



❣️𝐔𝐧𝐢𝐭 𝐓𝐲𝐩𝐞:

=> 𝐒𝐭𝐮𝐝𝐢𝐨 𝐑𝐨𝐨𝐦 : 𝟒𝟔.𝟖𝟓𝐬𝐪𝐦

=> 𝟏𝐁𝐞𝐝𝐫𝐨𝐨𝐦    : 𝟓𝟗.𝟒𝟔𝐬𝐪𝐦

=> 𝟐𝐞𝐝𝐫𝐨𝐨𝐦      : 𝟏𝟏𝟔.𝟖𝟐𝐬𝐪𝐦 

💲𝐏𝐫𝐢𝐜𝐞 𝐬𝐭𝐚𝐫𝐭𝐢𝐧𝐠 $𝟖𝟓,𝟎𝟎𝟎



❣️ 𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝐎𝐟𝐟𝐢𝐜𝐞 : 

=> 𝐔𝐩 𝐭𝐨 𝟓𝟎𝐬𝐪𝐦—𝟗𝟗𝟓𝐬𝐪𝐦 

💲𝐏𝐫𝐢𝐜𝐞 𝐬𝐭𝐚𝐫𝐭𝐢𝐧𝐠 $𝟕𝟓,𝟎𝟎𝟎



👉ទិញ​ដាក់​ជួល​តម្លៃ​ទីផ្សារ​ចាប់​1,000$/ខែ​ឡេីងទៅ។ 

👉មាន​ការជួល​ត្រលប់​​រយៈ​ពេល​3ឆ្នាំ​18% ផងដែរ​។ 



📞ទំនាក់ទំនង​លេខ​ទូរសព្ទ​​ : 𝟎𝟕𝟖 𝟔𝟒𝟒 𝟒𝟔𝟔/ 𝟎𝟏𝟎𝟓𝟎𝟔𝟔𝟕𝟖.",,,,
